Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,65800
1971,108500
1972,130000
1973,211300
1974,228200
1975,239000
1976,296900
1977,346700
1978,392700
1979,402500
1980,480000
1981,485500
1982,634000
1983,631000
1984,676500
1985,718000
1986,536100
1987,561000
1988,582000
1989,403400
1990,284200
1991,356600
1992,363100
1993,274800
1994,295000
1995,345000
1996,361800
1997,279000
1998,277900
1999,292600
2000,273000
2001,324114
2002,243122
2003,315100
2004,355610
2005,384059
2006,424794
2007,453051
2008,470598
2009,466050
2010,0
2011,171007.2
2012,248027.2
2013,287208
2014,275760
2015,267208
2016,343592
2017,236000
2018,265136
2019,83882
2020,40884
2021,177992
2022,252403
2023,331025
2024,..
2025,..
