Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,13.4049100047472
1996,12.623287237907
1997,15.2117374286981
1998,13.1238753195571
1999,10.7699978251571
2000,13.1869197443998
2001,14.5677458980085
2002,15.8395966907917
2003,15.6479115031996
2004,15.4326215745341
2005,17.1539402701845
2006,16.6920670033403
2007,17.6938017508918
2008,15.3940757208025
2009,14.401772614224
2010,18.4452127488503
2011,18.8566957359103
2012,18.7715363883161
2013,21.7005731734168
2014,23.3600160114536
2015,19.5314881883347
2016,18.8045556813711
2017,20.4777180636433
2018,21.3003490893338
2019,22.0201110970069
2020,21.8698307638421
2021,21.6316869277959
2022,..
2023,..
2024,..
2025,..
