Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,20.1
2004,20.1
2005,20.3
2006,19.7
2007,19.8
2008,20.4
2009,20.7
2010,20.6
2011,20.8
2012,20.4
2013,22.2
2014,22.1
2015,22.3
2016,21.6
2017,21.5
2018,20.7
2019,21
2020,21.7
2021,20.4
2022,20.2
2023,..
2024,..
2025,..
