Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,12.9368029739777
2007,12.9368029739777
2008,12.8624535315985
2009,12.8624535315985
2010,12.7881040892193
2011,12.8624535315985
2012,12.7881040892193
2013,0.579925650557621
2014,0.64907063197026
2015,0.646840148698885
2016,0.669144981412639
2017,0.684014869888476
2018,0.684014869888476
2019,0.669144981412639
2020,0.676579925650558
2021,0.661710037174721
2022,0.669144981412639
2023,0.672862453531598
2024,..
2025,..
