Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,50
2001,51
2002,52
2003,53
2004,54
2005,56
2006,57
2007,57
2008,58
2009,59
2010,60
2011,61
2012,62
2013,63
2014,64
2015,65
2016,66
2017,67
2018,68
2019,69
2020,69
2021,70
2022,70
2023,70
2024,..
2025,..
