Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,1076923076.92308
2012,906318681.318681
2013,867032967.032967
2014,634890109.89011
2015,493131868.131868
2016,312362637.362637
2017,227197802.197802
2018,526923076.923077
2019,967857142.857143
2020,848076923.076923
2021,931593406.593407
2022,1158241758.24176
2023,1063186813.18681
2024,1138461538.46154
2025,..
