Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,16
1993,61
1994,63
1995,61
1996,65
1997,69
1998,73
1999,76
2000,73
2001,74
2002,75
2003,76
2004,86
2005,90
2006,96
2007,97
2008,97
2009,83
2010,94
2011,91
2012,93
2013,97
2014,92
2015,96
2016,93
2017,95
2018,98
2019,99
2020,91
2021,90
2022,90
2023,95
2024,90
2025,..
