Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,270000.010728836
2011,250000
2012,109999.999403954
2013,184545.993804932
2014,132679.000496864
2015,67665.0032401085
2016,42020.9988951683
2017,12400.0003561378
2018,3540.99995456636
2019,7836.00006252527
2020,5698.0000808835
2021,4730.00016063452
2022,4207.00013637543
2023,4325.00010356307
2024,..
2025,..
