Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0886
1971,0.0889
1972,0.105
1973,0.1247
1974,0.1143
1975,0.1409
1976,0.1227
1977,0.0989
1978,0.1092
1979,0.109
1980,0.1581
1981,0.1558
1982,0.1419
1983,0.2365
1984,0.182
1985,0.1726
1986,0.1775
1987,0.1837
1988,0.1356
1989,0.1591
1990,0.1608
1991,0.1909
1992,0.1869
1993,0.1769
1994,0.1754
1995,0.1792
1996,0.4591
1997,0.4674
1998,0.4133
1999,0.4389
2000,0.4776
2001,0.5637
2002,0.5677
2003,0.6094
2004,0.769
2005,0.6144
2006,0.7698
2007,0.7513
2008,0.7027
2009,0.7103
2010,0.6388
2011,0.6623
2012,0.6847
2013,0.6879
2014,0.6856
2015,0.6939
2016,0.7338
2017,0.8517
2018,0.7789
2019,0.7087
2020,0.5902
2021,0.6501
2022,0.6689
2023,0.6689
2024,0.677
2025,..
