Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,9.6
2001,9.6
2002,9.7
2003,9.9
2004,10.1
2005,10.3
2006,10.6
2007,10.8
2008,11
2009,11.1
2010,11.1
2011,11
2012,11
2013,10.9
2014,10.9
2015,10.8
2016,10.7
2017,10.5
2018,10.3
2019,10.1
2020,10
2021,9.9
2022,9.9
2023,9.9
2024,9.9
2025,..
