Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,24
2001,23.8
2002,23.5
2003,23.6
2004,23.6
2005,23.6
2006,23.5
2007,23.6
2008,23.3
2009,23.1
2010,22.9
2011,22.9
2012,22.7
2013,22.6
2014,22.6
2015,22.7
2016,22.6
2017,22.6
2018,22.7
2019,22.6
2020,22.6
2021,22
2022,..
2023,..
2024,..
2025,..
