Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,90.6277163915556
2009,90.694086709836
2010,90.7597210807169
2011,90.8246817171164
2012,90.8888264908046
2013,90.7032776942859
2014,90.5060563539629
2015,90.2973182088587
2016,90.0766635724793
2017,89.8444991590015
2018,89.6013794339454
2019,89.3478487240696
2020,89.084384342325
2021,88.8114871673092
2022,88.5296151489223
2023,88.2392685062424
2024,88.2411695341483
2025,..
