Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,66770624473.5107
2011,68662184733.0027
2012,74377868118.7247
2013,76177998481.5565
2014,81882295398.0441
2015,84696733250.7004
2016,85665931514.9109
2017,88698175938.2573
2018,92276718675.0499
2019,94522252251.2573
2020,83870588946.5117
2021,90236615923.0595
2022,91790395992.8403
2023,94098010907.6271
2024,..
2025,..
