Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,2945599000
2009,2999606000
2010,3319767000
2011,3690371000
2012,3910928000
2013,4179610000
2014,4359102000
2015,4611021000
2016,4847196000
2017,5105974000
2018,5379792000
2019,5698635000
2020,5590523000
2021,6386000000
2022,7144972000
2023,7756717000
2024,8124916200
