Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,2.96209691059998
2011,3.66944978427716
2012,1.96188543389721
2013,-44.4912504566994
2014,-1.44657022865142
2015,0.573664274322169
2016,5.04383248014035
2017,3.1995244587652
2018,-65.9594433396876
2019,3.14697742748994
2020,4.54123125585519
2021,246.468913896318
2022,1.79998208064937
2023,-10.2828215738648
2024,1.70000001334201
2025,..
