Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,0.0905326145552565
2001,0.0905326145552565
2002,0.0905326145552565
2003,0.0905326145552565
2004,0.0905326145552565
2005,0.0894219946091646
2006,0.088311374663073
2007,0.0872007547169815
2008,0.0860901347708896
2009,0.084979514824798
2010,0.0838688948787065
2011,0.082758274932615
2012,0.081647654986523
2013,0.0805370350404315
2014,0.07942641509434
2015,0.078315795148248
2016,0.0772051752021565
2017,0.076094555256065
2018,0.0749839353099735
2019,0.0738733153638815
2020,0.07276269541779
2021,0.0716520754716985
2022,0.0716520754716985
2023,0.0716520754716985
2024,0.0716520754716985
2025,..
