Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,1.06
2001,1.03
2002,0.98
2003,1
2004,1.07
2005,1.39
2006,1.41
2007,1.08
2008,1.06
2009,1.19
2010,1.08
2011,1.17
2012,1.14
2013,1.15
2014,1.01
2015,1.07
2016,1.01
2017,1.06
2018,0.95
2019,0.98
2020,0.85
2021,0.82
2022,..
2023,..
2024,..
2025,..
