Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,82.7
2001,82.6
2002,82.4
2003,82.1
2004,81.6
2005,81
2006,80.3
2007,79.5
2008,78.6
2009,77.6
2010,76.5
2011,75.5
2012,74.5
2013,73.5
2014,72.6
2015,71.7
2016,70.8
2017,69.9
2018,68.9
2019,67.9
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
