Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,210424
2010,30195.521045074
2011,34884.3268867112
2012,19334.8478455911
2013,16488
2014,34572
2015,38859
2016,47252
2017,45457
2018,40290
2019,50668
2020,9356
2021,3344
2022,13408
2023,39104
2024,..
2025,..
