Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,1.76170170441992
2014,2.19230915931382
2015,2.62291661420784
2016,3.05352406910174
2017,3.48413152399576
2018,3.91473897888966
2019,4.34534643378367
2020,4.77595388867769
2021,5.20656134357159
2022,5.63716879846561
2023,5.63716879846561
2024,5.63716879846561
2025,..
