Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,8142121119.4
1971,9010742281.7
1972,9679268976.8
1973,10513120720.3
1974,11651438629.8
1975,12575090794.8
1976,13615327138.4
1977,14830697348.6
1978,15869249175.3
1979,17492384895.1
1980,18438398267.7
1981,19259340033.5
1982,21021414223.2
1983,22675064957.4
1984,24685418438.3
1985,29913786295.9
1986,35426751690.1
1987,43638332928.6
1988,50252080923.5
1989,64637800566.1
1990,72156192610.5
1991,74183986392.8
1992,76714966181.5
1993,82803139952.3
1994,89600797344
1995,86344462374.7
1996,85878867453.6
1997,88342208510.6
1998,93706497935
1999,94885176896.5
2000,96781987974.9
2001,95902046811.4
2002,100722537163.6
2003,111545423184.6
2004,115722622000.4
2005,111405902598.6
2006,133403766763.4
2007,166888120407
2008,182241195718.7
2009,203472565532
2010,227852907387.3
2011,250239597806.8
2012,293112786006.4
2013,328412503286
2014,366169347893.8
2015,391755392267.5
2016,366260913921.7
2017,408301540967.3
2018,411718847724.2
2019,448736621543.8
2020,455716459629.9
2021,474183401146
2022,465621453708.4
2023,498261170610.1
2024,555307373499.3
2025,..
