Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,2.11225769961492
1991,44.9926209001386
1992,28.1937879854218
1993,113.2023
1994,-32.7857157263313
1995,20.4223376579876
1996,34.7253055460424
1997,-21.9198951881971
1998,-14.232689016238
1999,58.1519519056611
2000,-12.567156893204
2001,-18.9522343496126
2002,-18.92248459194
2003,39.4362314394491
2004,19.2580234371356
2005,8.07599132659633
2006,28.2076646089523
2007,36.0896848880319
2008,-53.8814799819749
2009,67.1034738956805
2010,21.286055833275
2011,-20.1694324537805
2012,22.624033095648
2013,7.6244842702671
2014,0.117343820071936
2015,-5.36620886836691
2016,-3.06862200048225
2017,27.8190047148049
2018,-11.4565808932326
2019,5.09074320780772
2020,5.10208299587394
2021,-7.281518022615
2022,-9.65072868457846
2023,..
2024,..
2025,..
