Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,76.2417297363281
2000,76.2418899536133
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,..
2012,..
2013,..
2014,..
2015,79.8039779663086
2016,80.0588073730469
2017,80.4814834594727
2018,80.5676193237305
2019,81.8564529418945
2020,82.2675323486328
2021,82.3466796875
2022,..
2023,83.2058334350586
2024,82.8043670654297
2025,..
