Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,..
2012,..
2013,1.45308766903962
2014,-1.12194356380203
2015,-2.27617584893871
2016,-2.86787573928687
2017,1.72751913874036
2018,2.96379948731315
2019,1.38414983773032
2020,-1.70484897256156
2021,5.97059311219891
2022,-1.49081009599344
2023,4.69472014985438
2024,..
