Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,30.3
2001,29.8
2002,29.3
2003,28.7
2004,27.9
2005,27.2
2006,26.4
2007,25.4
2008,24.3
2009,23.2
2010,22.1
2011,21
2012,20
2013,19.1
2014,18.4
2015,17.7
2016,17.1
2017,16.5
2018,15.8
2019,15.2
2020,14.6
2021,14.2
2022,14
2023,13.9
2024,13.8
2025,..
