Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,7.03361490886889
2006,9.37799743814337
2007,-1.16859705966585
2008,-6.89817091492966
2009,9.15282226024625
2010,-0.0966422791036062
2011,-2.9478277560276
2012,5.06776733223575
2013,6.27830634064677
2014,3.98901618806403
2015,-8.1780682851766
2016,2.50906461852061
2017,-4.87503801007638
2018,..
2019,..
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
