Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,35
1986,36
1987,35
1988,34
1989,34
1990,33
1991,32
1992,32
1993,32
1994,32
1995,31
1996,31
1997,30
1998,30
1999,29
2000,28
2001,27
2002,25
2003,24
2004,24
2005,23
2006,21
2007,22
2008,22
2009,22
2010,20
2011,21
2012,20
2013,19
2014,19
2015,18
2016,19
2017,18
2018,19
2019,16
2020,20
2021,23
2022,14
2023,13
2024,..
2025,..
