Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,81000000
1999,83000000
2000,73000000
2001,74000000
2002,85000000
2003,106000000
2004,117000000
2005,122000000
2006,170000000
2007,203000000
2008,281000000
2009,231000000
2010,194000000
2011,160000000
2012,139000000
2013,133000000
2014,127000000
2015,206000000
2016,225000000
2017,249000000
2018,273000000
2019,285000000
2020,112000000
2021,..
2022,..
2023,..
2024,..
2025,..
