Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,23.45
2009,13.62
2010,12.89
2011,14.03
2012,12.52
2013,12.51
2014,12.23
2015,..
2016,10.93
2017,11.03
2018,10.32
2019,9.19
2020,13.84
2021,11.78
2022,8.55
2023,7.19
2024,..
2025,..
