Year,Value
1960,5.3878
1961,5.3878
1962,5.3878
1963,5.3878
1964,5.3878
1965,5.73
1966,5.7361
1967,5.7475
1968,6.0851
1969,6.0936
1970,6.0793
1971,5.9609
1972,5.641417
1973,5.1465
1974,5.031583
1975,4.935167
1976,4.9048
1977,4.662
1978,4.683667
1979,5.002667
1980,4.976083
1981,5.589333
1982,6.069917
1983,7.265167
1984,7.818
1985,7.79075
1986,7.803333
1987,7.79825
1988,7.806
1989,7.799917
1990,7.78975
1991,7.771167
1992,7.740583
1993,7.735583
1994,7.728417
1995,7.735833
1996,7.734254
1997,7.742083
1998,7.745333
1999,7.7575
2000,7.791167
2001,7.79875
2002,7.798917
2003,7.78675
2004,7.788
2005,7.777333
2006,7.767833
2007,7.801417
2008,7.786833
2009,7.75175
2010,7.769167
2011,7.784
2012,7.756417
2013,7.756
2014,7.754083
2015,7.75175
2016,7.76225
2017,7.7932
2018,7.8385
2019,7.835917
2020,7.7572
2021,7.77325
2022,7.831417
2023,7.829583
2024,7.803833
2025,..
