Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,10
1998,10
1999,..
2000,7.84313725490196
2001,7.84313725490196
2002,7.84313725490196
2003,..
2004,14
2005,14
2006,14
2007,14
2008,10
2009,10
2010,10
2011,10
2012,14
2013,14
2014,13.7254901960784
2015,13.7254901960784
2016,13.7254901960784
2017,13.7254901960784
2018,13.7254901960784
2019,13.7254901960784
2020,13.7254901960784
2021,13.7254901960784
2022,13.7254901960784
2023,9.80392156862745
2024,9.80392156862745
2025,..
