Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,64.7625
2006,68.61875
2007,68.61875
2008,69.8625
2009,69.975
2010,66.3625
2011,64.04375
2012,73.7625
2013,74.25625
2014,75.84375
2015,72.99375
2016,74.60625
2017,68.68125
2018,67.975
2019,66.85625
2020,77.08125
2021,84.1375
2022,79.175
2023,84.4625
2024,75.4625
2025,..
