Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,23876293941.6622
2006,26217343160.3855
2007,27427144689.93
2008,28127517173
2009,26844601934.0818
2010,27325997029.727
2011,28861480363.6082
2012,27799247578.9841
2013,28583266219.9
2014,30401389988.6994
2015,33571003191.52
2016,35173204053.04
2017,36460622320.47
2018,46368695725
2019,52965225082.41
2020,54451194148
2021,..
2022,..
2023,..
2024,..
2025,..
