Year,Value
1960,668000000
1961,700000000
1962,743000000
1963,916000000
1964,953000000
1965,934000000
1966,1071000000
1967,792000000
1968,666000000
1969,638000000
1970,787000000
1971,920000000
1972,899000000
1973,915000000
1974,2351000000
1975,3934000000
1976,3807000000
1977,4815000000
1978,6727000000
1979,3837000000
1980,4860000000
1981,8782000000
1982,9078000000
1983,10275000000
1984,10766000000
1985,11104000000
1986,11502000000
1987,16225000000
1988,23298000000
1989,18774000000
1990,9216000000
1991,7862000000
1992,8245000000
1993,8214000000
1994,10185000000
1995,11739000000
1996,13019000000
1997,13211000000
1998,16166000000
1999,16022000000
2000,14578000000
2001,13376000000
2002,12770000000
2003,12950000000
2004,15950000000
2005,22449000000
2006,27300000000
2007,37100000000
2008,48382000000
2009,44946000000
2010,52923000000
2011,58903000000
2012,69200000000
2013,66180000000
2014,66786000000
2015,63574000000
2016,55789000000
2017,61627000000
2018,72000000000
2019,70991000000
2020,60488000000
2021,74550000000
2022,95670000000
2023,83200000000
2024,85986000000
2025,..
