Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,720102301.122099
2003,765118992.088639
2004,917178696.919335
2005,1029629684.80013
2006,1142360046.64419
2007,1729987533.8788
2008,1803409257.3226
2009,1632708763.90134
2010,1985663504.69017
2011,2453398176.74875
2012,2485646144.41251
2013,2316811184.00276
2014,2352575876.40564
2015,2185129260.81956
2016,745351407.840014
2017,662076240.50029
2018,1112110510.83443
2019,1324078917.64664
2020,1502305214.37745
2021,1211123774.78915
2022,1477307127.52739
2023,1293435754.18994
2024,..
2025,..
