Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,30.3
2001,30.2
2002,30.2
2003,30.1
2004,30
2005,29.9
2006,29.8
2007,29.7
2008,29.5
2009,29.3
2010,29.1
2011,28.9
2012,28.7
2013,28.4
2014,28.1
2015,27.8
2016,27.4
2017,27
2018,26.5
2019,25.9
2020,25.3
2021,24.8
2022,24.2
2023,23.8
2024,..
2025,..
