Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,3973385500
2007,4146101100
2008,4525461300
2009,4743928600
2010,5119413300
2011,5838622800
2012,6381232700
2013,6163861100
2014,6380459200
2015,6546783200
2016,6859191400
2017,7171541200
2018,7711214200
2019,8182488400
2020,7852812700
2021,7672375300
2022,8007468900
2023,8222551900
2024,8618042774.47796
2025,..
