Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,25.1
1986,28
1987,25.5
1988,..
1989,26.8
1990,..
1991,..
1992,29.3
1993,26.7
1994,..
1995,34.6
1996,32.6
1997,..
1998,32.3
1999,32.3
2000,33
2001,32.8
2002,34.1
2003,34.9
2004,38
2005,35.8
2006,34.7
2007,34
2008,33.5
2009,33.4
2010,33.2
2011,33.2
2012,33
2013,33.1
2014,32.8
2015,31.8
2016,31.2
2017,29.7
2018,30.2
2019,28.8
2020,28.5
2021,28.5
2022,28.9
2023,28.5
2024,..
2025,..
