Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,0.000566429
2004,0.00110393
2005,0.00314641
2006,..
2007,0.00687961
2008,0.00705474
2009,0.00718266
2010,0.007318
2011,0.0113331
2012,0.00788054
2013,0.054307
2014,0.0515055
2015,0.0342686
2016,0.0495052
2017,0.0599566
2018,0.0613015
2019,0.059698
2020,0.0627371
2021,0.0670815
2022,0.072406
2023,0.0795566
2024,..
