Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,10.1811359695823
2011,10.2450890019411
2012,10.5353690643513
2013,11.6145232608903
2014,12.6883574975987
2015,12.8094689336525
2016,13.6540206285506
2017,14.0025699748323
2018,16.1531607468822
2019,17.547885761433
2020,19.1278574156415
2021,19.470717302152
2022,19.0715817765466
2023,19.3636989151573
2024,20.1938734830319
2025,..
