Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,21.6
2008,21.98
2009,22.38
2010,23.26
2011,22.7
2012,22.77
2013,22.69
2014,20.81
2015,30.94
2016,28.68
2017,28.82
2018,28.73
2019,30.05
2020,40
2021,31.35
2022,28.28
2023,29.58
2024,28.47
2025,..
