Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,23659197.8581973
1994,237755923.116167
1995,20374144.625007
1996,141810189.088857
1997,37681954.5073495
1998,23947317.9828133
1999,6017694.571912
2000,17758936.6923708
2001,-6998157.56471194
2002,-7622101.06845526
2003,7926748.45965479
2004,596830635.614742
2005,63652295.0246486
2006,-297775292.069994
2007,-63934789.9148174
2008,148304337.617511
2009,-4354194.47308739
2010,131902345.097166
2011,166137124.618818
2012,-108308695.206207
2013,43103207.1138849
2014,..
2015,..
2016,-25939450.8953276
2017,-33261297.8489087
2018,-184360528.365667
2019,279654264.11372
2020,-41800663.3061016
2021,-397826049.153649
2022,271804044.494316
2023,139238055.823531
2024,205138200.801844
2025,..
