Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,0.00249711
2010,0.00268831
2011,0.123865
2012,0.147256
2013,0.107289
2014,0.071402
2015,0.0773982
2016,0.0339141
2017,0.0021187
2018,0.00206728
2019,0.000407546
2020,0
2021,0
2022,0
2023,0
2024,..
