Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,9.45215630483267
2002,10.5639839639435
2003,11.1569202499861
2004,13.0472133794872
2005,12.2601789711986
2006,13.4300743800032
2007,14.6960989987364
2008,10.6502654507803
2009,9.73901951999957
2010,11.2570622588396
2011,11.1650048360041
2012,13.3823431901327
2013,11.8000245682024
2014,13.4860374732748
2015,26.0694634659527
2016,24.5837625945473
2017,22.4247291584596
2018,22.3865386128316
2019,18.1108942342993
2020,29.2262528947019
2021,27.8752350361345
2022,26.0977121037177
2023,27.2020106903205
2024,21.6530600484406
2025,..
