Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,20.82
1997,..
1998,..
1999,17.39
2000,9.24
2001,9.28
2002,9.27
2003,9.28
2004,..
2005,..
2006,9.04
2007,9.04
2008,9.04
2009,9.04
2010,8.76
2011,8.75
2012,8.95
2013,8.95
2014,8.8
2015,8.8
2016,8.81
2017,8.81
2018,8.97
2019,10.33
2020,8.7
2021,..
2022,..
2023,..
2024,..
2025,..
