Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,0.429364434465637
2006,0.484847708618229
2007,1.55497560769158
2008,0.926718466441228
2009,1.2526555108253
2010,1.64693891860119
2011,1.29170801244323
2012,0.361651377806459
2013,0.147426338862851
2014,0.0196472441062129
2015,6.65906951729295
2016,4.80779904364433
2017,1.7120449547874
2018,2.11337364934484
2019,3.16164322693072
2020,4.2412000597631
2021,3.63000226053641
2022,2.14515792828734
2023,1.61562095616952
2024,1.47018133723942
2025,..
