Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,95.6310653686523
2005,99.5145645141602
2006,98.5507278442383
2007,85.5072479248047
2008,86.538459777832
2009,85.3080596923828
2010,86.2559204101562
2011,97.1563949584961
2012,93.3649291992188
2013,94.7867279052734
2014,92.8571395874023
2015,93.3333358764648
2016,89.0476226806641
2017,88.5714263916016
2018,89.6226425170898
2019,94.8113174438477
2020,94.8113174438477
2021,95.2830200195312
2022,95.2830200195312
2023,96.6824645996094
2024,..
2025,..
