Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,..
2012,..
2013,347.720317058403
2014,298.564535821251
2015,268.363456254629
2016,213.071998607921
2017,305.967966403468
2018,300.398900523844
2019,320.93923036418
2020,225.744871323723
2021,263.477728733891
2022,302.285409231545
2023,285.902043800644
2024,241.237463098287
2025,..
