Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,401615770.100117
2008,467637662.100303
2009,387987108.003343
2010,391444037.267804
2011,436051398.11219
2012,316540099.394092
2013,338892223.911167
2014,293925483.552574
2015,282147352.563711
2016,372579216.243566
2017,353353477.578747
2018,464808305.277137
2019,486210367.953961
2020,385375491.160309
2021,402433323.580482
2022,..
2023,..
2024,..
2025,..
