Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,23.5
1969,22.8
1970,22.1
1971,21.4
1972,20.6
1973,19.7
1974,18.8
1975,17.7
1976,16.6
1977,15.5
1978,14.4
1979,13.5
1980,12.6
1981,11.8
1982,11
1983,10.3
1984,9.7
1985,9.2
1986,8.7
1987,8.3
1988,7.8
1989,7.4
1990,7
1991,6.6
1992,6.2
1993,5.8
1994,5.5
1995,5.3
1996,5
1997,4.8
1998,4.7
1999,4.5
2000,4.4
2001,4.3
2002,4.2
2003,4.1
2004,4
2005,3.9
2006,3.8
2007,3.7
2008,3.6
2009,3.5
2010,3.5
2011,3.4
2012,3.4
2013,3.3
2014,3.3
2015,3.3
2016,3.3
2017,3.2
2018,3.2
2019,3.1
2020,3.1
2021,3.1
2022,3.1
2023,3.1
2024,..
2025,..
