Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,-172680690.722763
2011,-174694298.777195
2012,-304772419.089676
2013,-318507074.028296
2014,-364647738.590954
2015,-243166660.498706
2016,-478183640.511065
2017,-746956608.05613
2018,-699151452.5645
2019,-571229992.480796
2020,-474893179.915913
2021,-733403223.264045
2022,-255513822.72004
2023,-198654645.370896
2024,..
2025,..
