Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,27.4
2001,26.7
2002,26.3
2003,26.6
2004,25.9
2005,24.8
2006,24.9
2007,25.1
2008,23.8
2009,23.6
2010,23.4
2011,23.2
2012,23.3
2013,22.5
2014,22.1
2015,22
2016,23
2017,20.7
2018,21.2
2019,20.9
2020,20.3
2021,21.1
2022,..
2023,..
2024,..
2025,..
