Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,30
2005,30
2006,30
2007,30
2008,20
2009,20
2010,30
2011,30
2012,30
2013,30
2014,20
2015,40
2016,60
2017,70
2018,70
2019,70
2020,70
2021,80
2022,80
2023,60
2024,60
2025,..
