Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,91.4125671386719
2002,91.4607086181641
2003,91.6290588378906
2004,91.7969284057617
2005,91.3434524536133
2006,92.2435836791992
2007,92.283203125
2008,91.7881698608398
2009,91.8403015136719
2010,91.7733612060547
2011,91.5695266723633
2012,92.3839111328125
2013,..
2014,..
2015,..
2016,..
2017,..
2018,..
2019,..
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
