Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,10.2002658604449
2009,11.4662785547543
2010,10.415013025552
2011,8.21446671419229
2012,8.71126431069441
2013,8.91123820977197
2014,8.58479537618779
2015,9.03147287308198
2016,8.49258521521282
2017,9.72233088632771
2018,11.0621409236515
2019,8.50213272939958
2020,9.25494408594655
2021,8.96661774433405
2022,9.43251709763605
2023,9.52201090620291
2024,..
2025,..
