Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,21.999
2006,22.984
2007,23.344
2008,23.835
2009,24.829
2010,25.861
2011,26.267
2012,26.073
2013,26.743
2014,24.887
2015,22.666
2016,21.177
2017,21.858
2018,20.151
2019,15.036
2020,15.224
2021,11.437
2022,8.811
2023,7.189
2024,..
