Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,27.7932746922197
2001,28.7959321745491
2002,29.7985896568784
2003,30.8012471392077
2004,31.8039046215375
2005,32.8065621038668
2006,33.8092195861961
2007,34.8118770685254
2008,35.8145345508548
2009,36.8171920331841
2010,37.8198495155134
2011,38.8225069978427
2012,39.8251644801725
2013,40.8278219625018
2014,41.8304794448311
2015,42.8331369271605
2016,43.8357944094898
2017,44.8384518918191
2018,45.8411093741484
2019,46.8437668564777
2020,47.6434646821919
2021,47.6434646821919
2022,47.6434646821919
2023,47.6434646821919
2024,47.6434646821919
2025,..
