Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,900000
1978,5000000
1979,1700000
1980,2600000
1981,2700000
1982,4600000
1983,7100000
1984,10000000
1985,3600000
1986,9300000
1987,9700000
1988,11500000
1989,18300000
1990,11200000
1991,22100000
1992,14300000
1993,13296917.94
1994,16290000
1995,23016698.47
1996,26172952.56
1997,20000000
1998,20320000
1999,20360000
2000,19250000
2001,19889724.7
2002,10583639
2003,12669795.3076923
2004,7552084.45538462
2005,211489571.515385
2006,91321711.09
2007,47916018.8
2008,19844378.6716393
2009,24530225.06
2010,15397526.4478431
2011,23984069.2663365
2012,27213331.1336007
2013,17761011.0120777
2014,21042926.1894096
2015,29240256.2625276
2016,45151671.3994327
2017,37468803.1078504
2018,71502741.8495877
2019,92001862.5117475
2020,80843823.5963902
2021,111617198.462867
2022,122407656.00229
2023,96510270.2281767
2024,95797148.5085008
2025,..
