Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,4.55573770491803
2003,5.185
2004,5.81426229508197
2005,6.44352459016393
2006,6.64374813688525
2007,6.84425484344262
2008,7.0446199704918
2009,7.24441877786885
2010,7.44464232459016
2011,7.64486587213115
2012,7.84508941885246
2013,8.04531296557377
2014,8.24553651639344
2015,8.44576005737705
2016,8.64754098360656
2017,8.64598360655738
2018,8.64598360655738
2019,8.64598360655738
2020,8.64598360655738
2021,8.64598360655738
2022,8.64598360655738
2023,..
2024,..
2025,..
