Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,10.1980439779487
2012,11.3055283565983
2013,11.5138440642886
2014,12.0139484677908
2015,12.719379989016
2016,13.2883333333333
2017,12.5933333333334
2018,12.8144553083137
2019,14.7204007540931
2020,13.4775657236963
2021,10.5209883673059
2022,10.3991016058441
2023,10.1254104070957
2024,10.0726385867178
2025,..
