Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,0.000473223286237833
2012,0.000660181130339019
2013,0.000428514865315158
2014,..
2015,0.00048973417163355
2016,0.000265365740624639
2017,0.00000678008489354576
2018,0.00000562168021108473
2019,0.0000245371958469052
2020,..
2021,..
2022,0.00405414834936903
2023,0.00146885077479333
2024,..
2025,..
