Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,57
1981,73
1982,66
1983,68
1984,73
1985,67
1986,67
1987,64
1988,62
1989,60
1990,78
1991,85
1992,91
1993,85
1994,77
1995,87
1996,80
1997,99
1998,95
1999,99
2000,99
2001,99
2002,96
2003,97
2004,97
2005,98
2006,99
2007,99
2008,99
2009,99
2010,99
2011,99
2012,99
2013,98
2014,97
2015,96
2016,95
2017,87
2018,92
2019,91
2020,79
2021,73
2022,81
2023,87
2024,93
2025,..
