Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,1.91174068104538
2005,3.2218391148979
2006,3.84623518115378
2007,5.22087489183132
2008,5.22696162974297
2009,7.25543497991742
2010,7.90528729066757
2011,8.3478686689534
2012,9.03387016428545
2013,10.4128878553966
2014,9.55736925604714
2015,10.7058565734534
2016,14.8238237845388
2017,16.7059537499016
2018,17.6676413701667
2019,15.2592638749736
2020,20.784174446405
2021,23.6974021973165
2022,23.4438952614836
2023,..
2024,..
2025,..
