Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,5.6
2004,13.8
2005,9.8
2006,8.5
2007,10.4
2008,8.9
2009,4.4
2010,4.5
2011,3.6
2012,3.4
2013,3.3
2014,3
2015,3.3
2016,3
2017,2.9
2018,2.8
2019,2.6
2020,2.6
2021,2.4
2022,2.2
2023,..
2024,..
2025,..
